Policy ID,Policy Type,Scope,Target Type,Target Value,Category Name,Node Type,Status,Projects,Created By,Created At
NnSLNvhrasoOU2hB,allow,global,category,core-essential,Core Essential,n8n-nodes-base.serviceNow,Allowed,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:04:52.028+00
NnSLNvhrasoOU2hB,allow,global,category,core-essential,Core Essential,n8n-nodes-base.serviceNowTool,Allowed,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:04:52.028+00
NnSLNvhrasoOU2hB,allow,global,category,core-essential,Core Essential,n8n-nodes-base.set,Allowed,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:04:52.028+00
NnSLNvhrasoOU2hB,allow,global,category,core-essential,Core Essential,n8n-nodes-base.simulate,Allowed,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:04:52.028+00
NnSLNvhrasoOU2hB,allow,global,category,core-essential,Core Essential,n8n-nodes-base.simulateTrigger,Allowed,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:04:52.028+00
NnSLNvhrasoOU2hB,allow,global,category,core-essential,Core Essential,n8n-nodes-base.snowflake,Allowed,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:04:52.028+00
NnSLNvhrasoOU2hB,allow,global,category,core-essential,Core Essential,n8n-nodes-base.snowflakeTool,Allowed,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:04:52.028+00
NnSLNvhrasoOU2hB,allow,global,category,core-essential,Core Essential,n8n-nodes-base.sort,Allowed,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:04:52.028+00
NnSLNvhrasoOU2hB,allow,global,category,core-essential,Core Essential,n8n-nodes-base.splitInBatches,Allowed,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:04:52.028+00
NnSLNvhrasoOU2hB,allow,global,category,core-essential,Core Essential,n8n-nodes-base.splitOut,Allowed,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:04:52.028+00
NnSLNvhrasoOU2hB,allow,global,category,core-essential,Core Essential,n8n-nodes-base.splunk,Allowed,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:04:52.028+00
NnSLNvhrasoOU2hB,allow,global,category,core-essential,Core Essential,n8n-nodes-base.splunkTool,Allowed,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:04:52.028+00
NnSLNvhrasoOU2hB,allow,global,category,core-essential,Core Essential,n8n-nodes-base.spreadsheetFile,Allowed,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:04:52.028+00
NnSLNvhrasoOU2hB,allow,global,category,core-essential,Core Essential,n8n-nodes-base.sseTrigger,Allowed,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:04:52.028+00
NnSLNvhrasoOU2hB,allow,global,category,core-essential,Core Essential,n8n-nodes-base.ssh,Allowed,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:04:52.028+00
NnSLNvhrasoOU2hB,allow,global,category,core-essential,Core Essential,n8n-nodes-base.stopAndError,Allowed,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:04:52.028+00
NnSLNvhrasoOU2hB,allow,global,category,core-essential,Core Essential,n8n-nodes-base.summarize,Allowed,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:04:52.028+00
NnSLNvhrasoOU2hB,allow,global,category,core-essential,Core Essential,n8n-nodes-base.supabase,Allowed,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:04:52.028+00
NnSLNvhrasoOU2hB,allow,global,category,core-essential,Core Essential,n8n-nodes-base.supabaseTool,Allowed,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:04:52.028+00
NnSLNvhrasoOU2hB,allow,global,category,core-essential,Core Essential,n8n-nodes-base.surveyMonkeyTrigger,Allowed,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:04:52.028+00
NnSLNvhrasoOU2hB,allow,global,category,core-essential,Core Essential,n8n-nodes-base.switch,Allowed,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:04:52.028+00
NnSLNvhrasoOU2hB,allow,global,category,core-essential,Core Essential,n8n-nodes-base.timeSaved,Allowed,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:04:52.028+00
NnSLNvhrasoOU2hB,allow,global,category,core-essential,Core Essential,n8n-nodes-base.wait,Allowed,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:04:52.028+00
NnSLNvhrasoOU2hB,allow,global,category,core-essential,Core Essential,n8n-nodes-base.webhook,Allowed,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:04:52.028+00
NnSLNvhrasoOU2hB,allow,global,category,core-essential,Core Essential,n8n-nodes-base.workflowTrigger,Allowed,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:04:52.028+00
NnSLNvhrasoOU2hB,allow,global,category,core-essential,Core Essential,n8n-nodes-base.writeBinaryFile,Allowed,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:04:52.028+00
NnSLNvhrasoOU2hB,allow,global,category,core-essential,Core Essential,n8n-nodes-base.xml,Allowed,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:04:52.028+00
pTYLrevZne6wDsl5,block,global,category,social-media,Social Media,n8n-nodes-base.discord,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:04:30.567+00
pTYLrevZne6wDsl5,block,global,category,social-media,Social Media,n8n-nodes-base.discordTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:04:30.567+00
pTYLrevZne6wDsl5,block,global,category,social-media,Social Media,n8n-nodes-base.disqus,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:04:30.567+00
pTYLrevZne6wDsl5,block,global,category,social-media,Social Media,n8n-nodes-base.drift,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:04:30.567+00
pTYLrevZne6wDsl5,block,global,category,social-media,Social Media,n8n-nodes-base.driftTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:04:30.567+00
pTYLrevZne6wDsl5,block,global,category,social-media,Social Media,n8n-nodes-base.facebookGraphApi,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:04:30.567+00
pTYLrevZne6wDsl5,block,global,category,social-media,Social Media,n8n-nodes-base.facebookGraphApiTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:04:30.567+00
pTYLrevZne6wDsl5,block,global,category,social-media,Social Media,n8n-nodes-base.facebookLeadAdsTrigger,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:04:30.567+00
pTYLrevZne6wDsl5,block,global,category,social-media,Social Media,n8n-nodes-base.facebookTrigger,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:04:30.567+00
pTYLrevZne6wDsl5,block,global,category,social-media,Social Media,n8n-nodes-base.linkedIn,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:04:30.567+00
pTYLrevZne6wDsl5,block,global,category,social-media,Social Media,n8n-nodes-base.matrix,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:04:30.567+00
pTYLrevZne6wDsl5,block,global,category,social-media,Social Media,n8n-nodes-base.matrixTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:04:30.567+00
pTYLrevZne6wDsl5,block,global,category,social-media,Social Media,n8n-nodes-base.mattermost,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:04:30.567+00
pTYLrevZne6wDsl5,block,global,category,social-media,Social Media,n8n-nodes-base.mattermostTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:04:30.567+00
pTYLrevZne6wDsl5,block,global,category,social-media,Social Media,n8n-nodes-base.reddit,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:04:30.567+00
pTYLrevZne6wDsl5,block,global,category,social-media,Social Media,n8n-nodes-base.redditTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:04:30.567+00
pTYLrevZne6wDsl5,block,global,category,social-media,Social Media,n8n-nodes-base.slack,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:04:30.567+00
pTYLrevZne6wDsl5,block,global,category,social-media,Social Media,n8n-nodes-base.slackTrigger,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:04:30.567+00
pTYLrevZne6wDsl5,block,global,category,social-media,Social Media,n8n-nodes-base.telegram,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:04:30.567+00
pTYLrevZne6wDsl5,block,global,category,social-media,Social Media,n8n-nodes-base.telegramTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:04:30.567+00
pTYLrevZne6wDsl5,block,global,category,social-media,Social Media,n8n-nodes-base.telegramTrigger,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:04:30.567+00
pTYLrevZne6wDsl5,block,global,category,social-media,Social Media,n8n-nodes-base.twitter,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:04:30.567+00
pTYLrevZne6wDsl5,block,global,category,social-media,Social Media,n8n-nodes-base.twitterTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:04:30.567+00
pTYLrevZne6wDsl5,block,global,category,social-media,Social Media,n8n-nodes-base.whatsApp,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:04:30.567+00
pTYLrevZne6wDsl5,block,global,category,social-media,Social Media,n8n-nodes-base.whatsAppTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:04:30.567+00
pTYLrevZne6wDsl5,block,global,category,social-media,Social Media,n8n-nodes-base.whatsAppTrigger,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:04:30.567+00
pTYLrevZne6wDsl5,block,global,category,social-media,Social Media,n8n-nodes-base.youTube,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:04:30.567+00
pTYLrevZne6wDsl5,block,global,category,social-media,Social Media,n8n-nodes-base.youTubeTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:04:30.567+00
pTYLrevZne6wDsl5,block,global,category,social-media,Social Media,n8n-nodes-base.zoom,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:04:30.567+00
pTYLrevZne6wDsl5,block,global,category,social-media,Social Media,n8n-nodes-base.zoomTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:04:30.567+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,@n8n/n8n-nodes-langchain.anthropic,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,@n8n/n8n-nodes-langchain.anthropicTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,@n8n/n8n-nodes-langchain.embeddingsCohere,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,@n8n/n8n-nodes-langchain.embeddingsHuggingFaceInference,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,@n8n/n8n-nodes-langchain.embeddingsLemonade,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,@n8n/n8n-nodes-langchain.embeddingsMistralCloud,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,@n8n/n8n-nodes-langchain.embeddingsOllama,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,@n8n/n8n-nodes-langchain.lmChatAnthropic,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,@n8n/n8n-nodes-langchain.lmChatCohere,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,@n8n/n8n-nodes-langchain.lmChatDeepSeek,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,@n8n/n8n-nodes-langchain.lmChatGroq,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,@n8n/n8n-nodes-langchain.lmChatLemonade,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,@n8n/n8n-nodes-langchain.lmChatMistralCloud,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,@n8n/n8n-nodes-langchain.lmChatOllama,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,@n8n/n8n-nodes-langchain.lmChatOpenRouter,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,@n8n/n8n-nodes-langchain.lmChatVercelAiGateway,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,@n8n/n8n-nodes-langchain.lmChatXAiGrok,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,@n8n/n8n-nodes-langchain.lmCohere,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,@n8n/n8n-nodes-langchain.lmLemonade,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,@n8n/n8n-nodes-langchain.lmOllama,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,@n8n/n8n-nodes-langchain.lmOpenHuggingFaceInference,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,@n8n/n8n-nodes-langchain.ollama,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,@n8n/n8n-nodes-langchain.ollamaTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,@n8n/n8n-nodes-langchain.rerankerCohere,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,@n8n/n8n-nodes-langchain.toolWikipedia,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,@n8n/n8n-nodes-langchain.toolWolframAlpha,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.actionNetwork,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.actionNetworkTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.activeCampaign,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.activeCampaignTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.activeCampaignTrigger,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.acuitySchedulingTrigger,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.adalo,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.adaloTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.affinity,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.affinityTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.affinityTrigger,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.agileCrm,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.agileCrmTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.airtable,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.airtableTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.airtableTrigger,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.airtop,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.airtopTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.apiTemplateIo,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.apiTemplateIoTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.asana,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.asanaTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.asanaTrigger,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.autopilot,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.autopilotTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.autopilotTrigger,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.bambooHr,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.bambooHrTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.bannerbear,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.beeminder,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.beeminderTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.bitly,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.bitlyTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.bitwarden,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.bitwardenTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.Brandfetch,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.BrandfetchTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.bubble,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.bubbleTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.calendlyTrigger,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.chargebee,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.chargebeeTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.chargebeeTrigger,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.circleCi,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.circleCiTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.ciscoWebex,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.ciscoWebexTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.ciscoWebexTrigger,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.citrixAdc,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.clearbit,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.clearbitTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.clickUp,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.clickUpTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.clickUpTrigger,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.clockify,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.clockifyTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.clockifyTrigger,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.cloudflare,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.cloudflareTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.cockpit,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
